museum,museumLabel,inceptionYear,countryLabel,visitors,area,socialFollowers
http://www.wikidata.org/entity/Q808462,Фонд Барнса,1922,США,,,9590
http://www.wikidata.org/entity/Q808462,Фонд Барнса,1922,США,,,19598
http://www.wikidata.org/entity/Q820892,Малый дворец,1902,Франция,517624,,90592
http://www.wikidata.org/entity/Q841506,Галерея Боргезе,1903,Италия,544290,2000,
http://www.wikidata.org/entity/Q822085,Палаццо Пилотта,1550,Италия,60666,,
http://www.wikidata.org/entity/Q822085,Палаццо Пилотта,1550,Италия,69692,,
http://www.wikidata.org/entity/Q822085,Палаццо Пилотта,1550,Италия,130431,,
http://www.wikidata.org/entity/Q822085,Палаццо Пилотта,1550,Италия,141583,,
http://www.wikidata.org/entity/Q811381,Веймарский музей баухауза,1995,Германия,,,
http://www.wikidata.org/entity/Q840886,Музей изобразительных искусств,1906,Венгрия,,,
http://www.wikidata.org/entity/Q845947,Салон мексиканской пластики,1949,Мексика,,,
http://www.wikidata.org/entity/Q838986,Музей Багатти Вальсекки,1974,Италия,25000,1000,2284
http://www.wikidata.org/entity/Q836066,Музей азиатского искусства,1991,США,,,
http://www.wikidata.org/entity/Q838986,Музей Багатти Вальсекки,1974,Италия,5221,1000,2284
http://www.wikidata.org/entity/Q838986,Музей Багатти Вальсекки,1974,Италия,9009,1000,2284
http://www.wikidata.org/entity/Q774128,Галерея Эсте,1884,Италия,9049,1693,
http://www.wikidata.org/entity/Q774128,Галерея Эсте,1884,Италия,9049,2023,
http://www.wikidata.org/entity/Q774128,Галерея Эсте,1884,Италия,22996,1693,
http://www.wikidata.org/entity/Q774128,Галерея Эсте,1884,Италия,22996,2023,
http://www.wikidata.org/entity/Q774128,Галерея Эсте,1884,Италия,28123,1693,
http://www.wikidata.org/entity/Q774128,Галерея Эсте,1884,Италия,28123,2023,
http://www.wikidata.org/entity/Q774128,Галерея Эсте,1884,Италия,34313,1693,
http://www.wikidata.org/entity/Q774128,Галерея Эсте,1884,Италия,34313,2023,
http://www.wikidata.org/entity/Q774128,Галерея Эсте,1884,Италия,53495,1693,
http://www.wikidata.org/entity/Q774128,Галерея Эсте,1884,Италия,53495,2023,
http://www.wikidata.org/entity/Q823048,Museum Gherdëina,1960,Италия,8000,550,
http://www.wikidata.org/entity/Q823048,Museum Gherdëina,1960,Италия,8000,717,
http://www.wikidata.org/entity/Q823048,Museum Gherdëina,1960,Италия,4900,550,
http://www.wikidata.org/entity/Q823048,Museum Gherdëina,1960,Италия,4900,717,
http://www.wikidata.org/entity/Q823048,Museum Gherdëina,1960,Италия,5550,550,
http://www.wikidata.org/entity/Q823048,Museum Gherdëina,1960,Италия,5550,717,
http://www.wikidata.org/entity/Q823048,Museum Gherdëina,1960,Италия,9523,550,
http://www.wikidata.org/entity/Q823048,Museum Gherdëina,1960,Италия,9523,717,
http://www.wikidata.org/entity/Q814533,Museum Behnhaus Drägerhaus,1783,Германия,,,
http://www.wikidata.org/entity/Q838986,Музей Багатти Вальсекки,1974,Италия,21351,1000,2284
http://www.wikidata.org/entity/Q812285,Баварские государственные собрания картин,1799,Германия,1143614,,11744
http://www.wikidata.org/entity/Q838986,Музей Багатти Вальсекки,1974,Италия,23691,1000,2284
http://www.wikidata.org/entity/Q845468,Музей современного искусства (Страсбург),1973,Франция,64660,,
http://www.wikidata.org/entity/Q845468,Музей современного искусства (Страсбург),1973,Франция,126310,,
http://www.wikidata.org/entity/Q845468,Музей современного искусства (Страсбург),1973,Франция,86859,,
http://www.wikidata.org/entity/Q845468,Музей современного искусства (Страсбург),1973,Франция,123051,,
http://www.wikidata.org/entity/Q845468,Музей современного искусства (Страсбург),1973,Франция,125781,,
http://www.wikidata.org/entity/Q845468,Музей современного искусства (Страсбург),1973,Франция,126753,,
http://www.wikidata.org/entity/Q845468,Музей современного искусства (Страсбург),1973,Франция,126888,,
http://www.wikidata.org/entity/Q845468,Музей современного искусства (Страсбург),1973,Франция,126942,,
http://www.wikidata.org/entity/Q845468,Музей современного искусства (Страсбург),1973,Франция,127881,,
http://www.wikidata.org/entity/Q845468,Музей современного искусства (Страсбург),1973,Франция,131694,,
http://www.wikidata.org/entity/Q845468,Музей современного искусства (Страсбург),1973,Франция,131721,,
http://www.wikidata.org/entity/Q845468,Музей современного искусства (Страсбург),1973,Франция,133353,,
http://www.wikidata.org/entity/Q845468,Музей современного искусства (Страсбург),1973,Франция,134562,,
http://www.wikidata.org/entity/Q845468,Музей современного искусства (Страсбург),1973,Франция,135305,,
http://www.wikidata.org/entity/Q845468,Музей современного искусства (Страсбург),1973,Франция,137728,,
http://www.wikidata.org/entity/Q845468,Музей современного искусства (Страсбург),1973,Франция,142977,,
http://www.wikidata.org/entity/Q845468,Музей современного искусства (Страсбург),1973,Франция,155419,,
http://www.wikidata.org/entity/Q845468,Музей современного искусства (Страсбург),1973,Франция,158741,,
http://www.wikidata.org/entity/Q845468,Музей современного искусства (Страсбург),1973,Франция,159411,,
http://www.wikidata.org/entity/Q845468,Музей современного искусства (Страсбург),1973,Франция,168645,,
http://www.wikidata.org/entity/Q845468,Музей современного искусства (Страсбург),1973,Франция,171837,,
http://www.wikidata.org/entity/Q776515,Museum of Italian Art,1923,Перу,,800,
http://www.wikidata.org/entity/Q774118,Парижская пинакотека,2007,Франция,,,
http://www.wikidata.org/entity/Q779736,Hayward Gallery,1968,Великобритания,,,21209
http://www.wikidata.org/entity/Q202481,Кунстхалле Ростока,1964,Германия,,,
http://www.wikidata.org/entity/Q189883,Дворец дожей,1340,Италия,435879,10281,
http://www.wikidata.org/entity/Q189883,Дворец дожей,1340,Италия,435879,12578,
http://www.wikidata.org/entity/Q212281,Национальная художественная галерея,1974,Венесуэла,,,
http://www.wikidata.org/entity/Q191189,Центр Пауля Клее,2005,Швейцария,148610,,
http://www.wikidata.org/entity/Q212459,Национальный музей старинного искусства,1884,Португалия,98626,,
http://www.wikidata.org/entity/Q193375,Тейт Модерн,1992,Великобритания,1156037,35000,4704971
http://www.wikidata.org/entity/Q206346,Музей Абтайберг,1902,Германия,36000,,
http://www.wikidata.org/entity/Q214867,Национальная галерея искусства,1937,США,1704606,,77800
http://www.wikidata.org/entity/Q214867,Национальная галерея искусства,1937,США,1704606,,312901
http://www.wikidata.org/entity/Q214022,Бельведер 21,2011,Австрия,,,4053
http://www.wikidata.org/entity/Q213322,Музей Виктории и Альберта,1852,Великобритания,3932738,,432000
http://www.wikidata.org/entity/Q201469,Музей Соломона Гуггенхайма,1937,США,1100000,6,53000
http://www.wikidata.org/entity/Q213322,Музей Виктории и Альберта,1852,Великобритания,3932738,,1389769
http://www.wikidata.org/entity/Q195311,Национальный музей,1879,Польша,679729,,7124
http://www.wikidata.org/entity/Q224124,Музей Винсента ван Гога,1973,Нидерланды,2100000,,56300
http://www.wikidata.org/entity/Q190804,Рейксмюсеум,1800,Нидерланды,2406210,,21800
http://www.wikidata.org/entity/Q190804,Рейксмюсеум,1800,Нидерланды,2406210,,266821
http://www.wikidata.org/entity/Q201469,Музей Соломона Гуггенхайма,1937,США,1100000,6,3387252
http://www.wikidata.org/entity/Q224124,Музей Винсента ван Гога,1973,Нидерланды,2100000,,1675398
http://www.wikidata.org/entity/Q238587,Национальная портретная галерея,1856,Великобритания,2006000,,411895
http://www.wikidata.org/entity/Q224124,Музей Винсента ван Гога,1973,Нидерланды,2161160,,56300
http://www.wikidata.org/entity/Q224124,Музей Винсента ван Гога,1973,Нидерланды,2161160,,1675398
http://www.wikidata.org/entity/Q195436,Британская галерея Тейт,1897,Великобритания,525144,,4704882
http://www.wikidata.org/entity/Q183334,Государственная Третьяковская галерея,1856,Россия,1580819,,259000
http://www.wikidata.org/entity/Q183334,Государственная Третьяковская галерея,1856,Россия,1580819,,310972
