museumLabel,inceptionYear,countryLabel,visitors,area,socialFollowers
Музей Мандралиска,1842,Италия,5407,600,
Музей Мандралиска,1842,Италия,5407,800,
Музей Револтелла,1872,Италия,21170,4900,
Музей Револтелла,1872,Италия,21170,5242,
Музей Мандралиска,1842,Италия,8741,600,
Музей Мандралиска,1842,Италия,8741,800,
Музей Мандралиска,1842,Италия,17086,600,
Музей Мандралиска,1842,Италия,17086,800,
Музей Револтелла,1872,Италия,23457,4900,
Музей Револтелла,1872,Италия,23457,5242,
Музей Револтелла,1872,Италия,34716,4900,
Музей Револтелла,1872,Италия,34716,5242,
Музей Револтелла,1872,Италия,42406,4900,
Музей Револтелла,1872,Италия,42406,5242,
Музей Револтелла,1872,Италия,62111,4900,
Музей Револтелла,1872,Италия,62111,5242,
Музей зарубежного искусства (Рига),1920,Латвия,,5727,3793
Diocesan Museum of Milan,2001,Италия,55000,2730,
Diocesan Museum of Milan,2001,Италия,55000,2621,
Diocesan Museum of Milan,2001,Италия,13880,2730,
Diocesan Museum of Milan,2001,Италия,13880,2621,
Diocesan Museum of Milan,2001,Италия,25056,2730,
Diocesan Museum of Milan,2001,Италия,25056,2621,
Barbara Hepworth Museum and Sculpture Garden,1976,Великобритания,,0.06,
Национальный музей искусств XXI века,2010,Италия,194098,10000,204811
Национальный музей искусств XXI века,2010,Италия,194098,20000,204811
Музей современного искусства Доннареджина,2005,Италия,62806,4000,46721
Sharjah Art Museum,1997,Объединённые Арабские Эмираты,,111000,
Национальный музей искусств XXI века,2010,Италия,84624,10000,204811
Национальный музей искусств XXI века,2010,Италия,84624,20000,204811
Museo della Cattedrale,1992,Италия,300000,1000,
Museo della Cattedrale,1992,Италия,24902,1000,
Museo della Cattedrale,1992,Италия,45562,1000,
Museo archeologico di Peccioli,2004,Италия,1074,223,
Museo archeologico di Peccioli,2004,Италия,1374,223,
Museo archeologico di Peccioli,2004,Италия,3783,223,
Museo archeologico di Peccioli,2004,Италия,4161,223,
Museo della Cattedrale,1992,Италия,102856,1000,
Museo archeologico di Peccioli,2004,Италия,5378,223,
Museo Cassioli,1991,Италия,280,250,
Museo Cassioli,1991,Италия,280,406,
Museo Cassioli,1991,Италия,182,250,
Museo Cassioli,1991,Италия,182,406,
Museo Cassioli,1991,Италия,211,250,
Museo Cassioli,1991,Италия,211,406,
Museo Cassioli,1991,Италия,1184,250,
Museo Cassioli,1991,Италия,1184,406,
Museo Cassioli,1991,Италия,4719,250,
Museo Cassioli,1991,Италия,4719,406,
Museo di Santa Chiara,2002,Италия,600,295,
Museo di Santa Chiara,2002,Италия,25,295,
Museo di Santa Chiara,2002,Италия,350,295,
Museo di Santa Chiara,2002,Италия,469,295,
Museo di Santa Chiara,2002,Италия,618,295,
Museo diocesano d'arte sacra di Popiglio,1993,Италия,24,136,
Museo diocesano d'arte sacra di Popiglio,1993,Италия,24,147,
Museo diocesano d'arte sacra di Popiglio,1993,Италия,52,136,
Museo diocesano d'arte sacra di Popiglio,1993,Италия,52,147,
Museo diocesano d'arte sacra di Popiglio,1993,Италия,74,136,
Museo diocesano d'arte sacra di Popiglio,1993,Италия,74,147,
Museo diocesano d'arte sacra di Popiglio,1993,Италия,101,136,
Museo diocesano d'arte sacra di Popiglio,1993,Италия,101,147,
Museo diocesano d'arte sacra di Popiglio,1993,Италия,182,136,
Museo diocesano d'arte sacra di Popiglio,1993,Италия,182,147,
Museo della Cattedrale,1992,Италия,300556,1000,
Q55378061,1,Италия,200,300,
Q55378061,1,Италия,300,300,
Q55378063,1995,Италия,1000,1000,
Q55378063,1995,Италия,100,1000,
Q55378063,1995,Италия,800,1000,
Q55378063,1995,Италия,250,1000,
Q55374409,1993,Италия,115,300,
Q55374409,1993,Италия,115,385,
Q55374409,1993,Италия,171,300,
Q55374409,1993,Италия,175,300,
Q55374409,1993,Италия,171,385,
Q55374409,1993,Италия,175,385,
Q55374682,2001,Италия,280,1000,
Q55374409,1993,Италия,287,300,
Q55374409,1993,Италия,287,385,
Q55374682,2001,Италия,280,2406,
Q55374409,1993,Италия,358,300,
Q55374409,1993,Италия,358,385,
Q55375080,1997,Италия,8440,1000,
Q55375080,1997,Италия,8440,600,
Q55374682,2001,Италия,1287,1000,
Q55374682,2001,Италия,1296,1000,
Q55374682,2001,Италия,1287,2406,
Q55374682,2001,Италия,1296,2406,
Q55375080,1997,Италия,6058,1000,
Q55375080,1997,Италия,6058,600,
Q55378030,1970,Италия,,41,
Q55375032,2001,Италия,,250,
Fortezza e Museo di Radicofani,2000,Италия,25000,500,
Bosco ai Frati Museum,1975,Италия,3000,300,
Bosco ai Frati Museum,1975,Италия,3000,600,
Bosco ai Frati Museum,1975,Италия,3100,300,
Bosco ai Frati Museum,1975,Италия,3100,600,
Bosco ai Frati Museum,1975,Италия,2455,300,
Bosco ai Frati Museum,1975,Италия,2455,600,
Bosco ai Frati Museum,1975,Италия,2457,300,
Bosco ai Frati Museum,1975,Италия,2457,600,
Bosco ai Frati Museum,1975,Италия,8339,300,
Bosco ai Frati Museum,1975,Италия,8339,600,
Museo internazionale design ceramico - Civica raccolta di Terraglia,1971,Италия,2500,520,
Museo internazionale design ceramico - Civica raccolta di Terraglia,1971,Италия,4500,520,
Museum of the Battle of Anghiari,2000,Италия,7600,300,
Museum of the Battle of Anghiari,2000,Италия,5370,300,
Museum of the Battle of Anghiari,2000,Италия,8540,300,
Museum of the Battle of Anghiari,2000,Италия,10070,300,
Museum of the Battle of Anghiari,2000,Италия,10580,300,
Civic Museum of Palazzo Buonaccorsi,1860,Италия,10233,4210,
Civic Museum of Palazzo Buonaccorsi,1860,Италия,10233,2105,
Civic Museum of Palazzo Buonaccorsi,1860,Италия,12862,4210,
Civic Museum of Palazzo Buonaccorsi,1860,Италия,12862,2105,
Civic Museum of Palazzo Buonaccorsi,1860,Италия,18906,4210,
Civic Museum of Palazzo Buonaccorsi,1860,Италия,18906,2105,
Civic Museum of Palazzo Buonaccorsi,1860,Италия,28993,4210,
Civic Museum of Palazzo Buonaccorsi,1860,Италия,28993,2105,
Civic Museum of Palazzo Buonaccorsi,1860,Италия,39046,4210,
Civic Museum of Palazzo Buonaccorsi,1860,Италия,39046,2105,
Museum of Chinese and Ethnographic Art of Parma,1950,Италия,4000,1000,
Museum of Chinese and Ethnographic Art of Parma,1950,Италия,4000,1700,
Museum of Chinese and Ethnographic Art of Parma,1950,Италия,5000,1000,
Museum of Chinese and Ethnographic Art of Parma,1950,Италия,5000,1700,
Museum of Chinese and Ethnographic Art of Parma,1950,Италия,6000,1000,
Museum of Chinese and Ethnographic Art of Parma,1950,Италия,6000,1700,
Museum of Chinese and Ethnographic Art of Parma,1950,Италия,2801,1000,
Museum of Chinese and Ethnographic Art of Parma,1950,Италия,2801,1700,
Khaled al-Asaad City Museum of Aquino,2000,Италия,3000,1000,
Khaled al-Asaad City Museum of Aquino,2000,Италия,3000,350,
Khaled al-Asaad City Museum of Aquino,2000,Италия,2300,1000,
Khaled al-Asaad City Museum of Aquino,2000,Италия,2300,350,
Khaled al-Asaad City Museum of Aquino,2000,Италия,732,1000,
Khaled al-Asaad City Museum of Aquino,2000,Италия,732,350,
Khaled al-Asaad City Museum of Aquino,2000,Италия,1256,1000,
Khaled al-Asaad City Museum of Aquino,2000,Италия,1256,350,
Khaled al-Asaad City Museum of Aquino,2000,Италия,3789,1000,
Khaled al-Asaad City Museum of Aquino,2000,Италия,3789,350,
International Museum of the Baroque,2014,Мексика,,18000,6990
Saint Bernardino Oratory and Diocesan Museum of Holy Art,1999,Италия,333054,200,
Museo Nazionale Atestino,1834,Италия,5288,890,
Museo Nazionale Atestino,1834,Италия,5288,2903,
Museo Nazionale Atestino,1834,Италия,6422,890,
Museo Nazionale Atestino,1834,Италия,6422,2903,
Museo Nazionale Atestino,1902,Италия,5288,890,
Museo Nazionale Atestino,1902,Италия,5288,2903,
Museo Nazionale Atestino,1834,Италия,8114,890,
Museo Nazionale Atestino,1834,Италия,8114,2903,
Museo Nazionale Atestino,1902,Италия,6422,890,
Museo Nazionale Atestino,1902,Италия,6422,2903,
Museo Nazionale Atestino,1902,Италия,8114,890,
Museo Nazionale Atestino,1902,Италия,8114,2903,
Museo Nazionale Atestino,1834,Италия,16161,890,
Museo Nazionale Atestino,1834,Италия,16161,2903,
Museo Nazionale Atestino,1902,Италия,16161,890,
Museo Nazionale Atestino,1902,Италия,16161,2903,
Museo Nazionale Atestino,1834,Италия,21155,890,
Museo Nazionale Atestino,1834,Италия,21155,2903,
Museo Nazionale Atestino,1902,Италия,21155,890,
Museo Nazionale Atestino,1902,Италия,21155,2903,
Dschang Museum of Civilizations,2010,Камерун,,1200,
"Pinacoteca Domenico Inzaghi, Budrio",1931,Италия,200,350,
"Pinacoteca Domenico Inzaghi, Budrio",1931,Италия,767,350,
"Pinacoteca Domenico Inzaghi, Budrio",1931,Италия,805,350,
New Taipei City Art Museum,2023,Китайская Республика (Тайвань),,4.4,
Fondazione Montanelli Bassi,1987,Италия,500,400,
Fondazione Montanelli Bassi,1987,Италия,500,600,
Fondazione Montanelli Bassi,1987,Италия,2500,400,
Fondazione Montanelli Bassi,1998,Италия,500,400,
Fondazione Montanelli Bassi,1998,Италия,500,600,
Museo Civico di Montepulciano,1905,Италия,1460,650,
Museo Civico di Montepulciano,1905,Италия,1460,840,
Museo Civico di Montepulciano,1905,Италия,4950,650,
Museo Civico di Montepulciano,1905,Италия,4950,840,
Museo Civico di Montepulciano,1905,Италия,5710,650,
Museo Civico di Montepulciano,1905,Италия,5710,840,
Museo Civico di Montepulciano,1954,Италия,1460,650,
Museo Civico di Montepulciano,1954,Италия,1460,840,
Museo Civico di Montepulciano,1954,Италия,4950,650,
Museo Civico di Montepulciano,1954,Италия,4950,840,
Museo Civico di Montepulciano,1954,Италия,5710,650,
Museo Civico di Montepulciano,1954,Италия,5710,840,
Museo Civico di Montepulciano,1905,Италия,3204,650,
Museo Civico di Montepulciano,1905,Италия,3204,840,
Museo Civico di Montepulciano,1905,Италия,4416,650,
Museo Civico di Montepulciano,1905,Италия,4416,840,
Museo Civico di Montepulciano,1954,Италия,3204,650,
Museo Civico di Montepulciano,1954,Италия,3204,840,
Museo Civico di Montepulciano,1954,Италия,4416,650,
Museo Civico di Montepulciano,1954,Италия,4416,840,
Istituto centrale per la grafica,2014,Италия,3000,300,
Istituto centrale per la grafica,2014,Италия,3000,350,
Istituto centrale per la grafica,2014,Италия,770,300,
Istituto centrale per la grafica,2014,Италия,770,350,
Istituto centrale per la grafica,2014,Италия,5531,300,
Istituto centrale per la grafica,2014,Италия,5531,350,
Istituto centrale per la grafica,2014,Италия,6662,300,
Istituto centrale per la grafica,2014,Италия,6662,350,
Istituto centrale per la grafica,2014,Италия,11821,300,
Istituto centrale per la grafica,2014,Италия,11821,350,
Salvatore Romano Foundation,1946,Италия,6156,384,
Salvatore Romano Foundation,1946,Италия,8237,384,
Salvatore Romano Foundation,1946,Италия,10699,384,
Salvatore Romano Foundation,1946,Италия,35368,384,
Salvatore Romano Foundation,1946,Италия,38256,384,
Museo Casa Francesco Datini,2009,Италия,2000,340,
Museo Casa Francesco Datini,2009,Италия,3000,340,
Museo Casa Francesco Datini,2009,Италия,2000,236,
Museo Casa Francesco Datini,2009,Италия,3000,236,
Museo Casa Francesco Datini,2009,Италия,11300,340,
Museo Casa Francesco Datini,2009,Италия,11300,236,
